Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/6/28,35,5,0,0,0,0,0,0,0,0,0,0,1,4,2,5,0,0,0,0,0,0,0,5,0,0,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/6/29,41,5,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,1,1,0,0,3,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2021/6/30,21,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2021/7/1,22,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4
2021/7/2,18,2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2021/7/3,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/4,14,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2021/7/5,22,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
2021/7/6,13,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/7,20,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021/7/8,16,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2021/7/9,15,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/10,7,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/11,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/12,12,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/7/13,19,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
2021/7/14,24,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2021/7/15,13,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/16,13,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/18,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5
2021/7/19,19,0,0,0,0,0,0,1,0,1,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/20,18,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2021/7/21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/7/22,9,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/7/23,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
2021/7/24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2021/7/25,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2021/7/26,14,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2021/7/27,8,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/28,13,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021/7/29,11,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/7/30,8,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/31,5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/2,15,0,0,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2021/8/3,9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/4,12,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/8/5,15,1,0,0,0,1,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2021/8/6,18,1,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/8/8,17,0,0,0,0,0,0,0,2,0,0,1,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
2021/8/9,14,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
2021/8/10,19,0,0,0,0,0,0,0,0,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2021/8/11,28,0,0,0,1,0,0,0,0,1,0,1,4,6,2,0,0,0,0,0,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2021/8/12,25,0,0,0,0,0,0,0,3,0,0,0,6,7,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2021/8/13,17,1,0,1,0,0,0,0,0,1,0,0,5,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2021/8/14,8,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/15,23,0,0,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,1,0,1,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1
2021/8/16,36,3,0,0,0,0,0,2,0,2,1,3,3,8,3,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1
2021/8/17,34,0,0,0,0,0,0,0,0,1,0,0,8,6,11,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021/8/18,33,1,0,0,1,0,0,0,1,1,0,1,5,4,8,0,0,1,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2021/8/19,29,1,1,0,0,0,0,0,1,1,0,1,5,7,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
2021/8/20,33,0,0,0,1,0,1,0,1,0,1,2,6,6,3,0,0,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2021/8/21,35,0,0,0,0,0,0,1,1,0,0,0,6,8,9,0,1,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2021/8/22,32,1,0,0,1,0,0,0,0,1,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
2021/8/23,30,1,0,0,0,0,0,0,0,0,0,3,4,9,2,0,0,0,0,0,0,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/24,44,0,0,0,1,0,0,0,2,0,0,4,5,11,9,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
2021/8/25,60,0,0,0,0,1,0,0,1,0,0,1,18,11,9,0,0,0,0,0,0,1,2,1,2,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
2021/8/26,54,1,0,0,2,0,0,0,1,2,0,8,0,18,7,0,1,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,3
2021/8/27,45,2,0,0,1,0,0,0,0,0,1,2,9,19,2,0,0,0,0,0,0,2,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/28,50,2,0,1,0,0,0,0,2,0,0,2,7,14,3,0,1,0,0,0,0,2,1,1,3,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3
2021/8/29,48,3,0,0,1,0,0,0,1,0,0,1,6,12,2,0,0,0,0,2,0,0,3,0,3,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0
2021/8/30,47,4,0,0,1,1,0,0,0,2,0,0,5,15,2,1,1,0,0,0,0,0,3,2,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2021/8/31,82,3,0,0,1,0,0,0,5,0,0,6,22,7,11,0,0,0,0,0,0,2,1,3,3,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0
2021/9/1,61,1,0,0,0,0,1,1,2,1,0,4,0,10,9,0,0,0,0,0,0,0,7,6,1,0,1,8,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,2,0
2021/9/2,63,2,0,0,1,0,0,2,0,0,2,2,7,10,11,0,0,0,0,0,0,1,3,2,2,1,0,6,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,3
2021/9/3,66,1,0,0,0,0,0,1,1,0,1,4,9,15,4,0,0,0,0,0,0,1,0,2,2,0,0,12,5,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0
2021/9/4,41,0,0,1,0,0,1,0,0,0,0,2,10,10,4,0,2,0,0,0,0,0,1,3,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/9/5,33,1,0,0,0,0,0,1,0,0,1,1,0,16,2,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2021/9/6,49,3,0,0,0,0,0,0,2,0,0,2,3,16,2,0,0,0,0,0,0,0,0,2,2,0,0,6,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,2
2021/9/7,89,0,0,0,0,3,0,0,4,0,1,9,10,17,8,0,0,0,0,0,0,1,2,1,4,0,2,9,7,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2
2021/9/8,78,0,0,0,0,0,1,3,0,0,0,4,12,19,7,0,0,0,0,0,1,0,5,4,0,0,0,8,3,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,2,1,1,0
2021/9/9,87,0,0,0,0,0,1,0,0,0,0,11,15,15,10,2,0,0,0,0,0,0,0,7,1,0,1,14,4,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1
2021/9/10,52,1,0,0,2,0,1,0,0,0,1,6,7,17,6,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2021/9/11,55,0,0,0,2,0,0,0,2,0,1,1,4,21,11,0,0,0,0,0,0,1,0,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0
2021/9/12,49,1,0,0,0,0,0,0,2,1,0,8,0,12,3,0,0,0,0,2,0,0,0,2,0,0,1,4,5,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,0
2021/9/13,48,1,0,0,0,0,0,0,-1,0,0,7,3,14,2,0,1,0,0,0,0,0,3,4,0,1,0,4,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0
2021/9/14,65,1,0,0,0,0,1,0,1,1,0,4,5,20,6,0,2,0,0,1,0,0,0,3,1,0,1,9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3
2021/9/15,71,1,0,0,0,0,1,0,1,0,0,2,5,24,12,0,0,0,0,0,0,1,0,5,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2
2021/9/16,67,0,0,0,1,0,0,0,3,0,2,7,6,25,5,0,0,0,0,0,0,0,1,3,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4
2021/9/17,59,0,0,1,2,0,0,0,1,1,0,1,3,20,4,0,0,0,0,0,0,0,0,5,1,0,0,9,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,4
2021/9/18,48,0,0,0,2,0,1,1,2,0,0,1,2,16,7,0,0,0,0,0,0,0,0,6,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/9/19,29,1,0,0,0,0,0,0,0,1,1,3,6,4,0,0,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2021/9/20,43,0,0,1,0,0,0,0,0,2,1,7,0,3,0,0,0,0,0,0,0,1,3,3,3,0,1,4,3,0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,0,0,0,3
2021/9/21,43,0,1,0,1,0,0,0,0,0,0,3,3,16,2,0,0,0,0,0,0,0,0,2,0,0,1,9,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2021/9/22,56,0,1,0,1,0,0,0,0,0,0,4,6,18,7,0,0,0,0,0,0,0,1,4,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2021/9/23,46,0,0,0,1,0,0,0,0,0,0,4,2,15,6,0,1,0,0,0,0,0,0,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4
2021/9/24,32,0,0,0,0,0,0,0,1,2,0,0,1,8,2,0,0,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,2,0,0,0
2021/9/25,29,0,0,0,0,0,0,0,1,0,0,2,2,11,5,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/9/26,29,1,0,0,0,0,0,0,1,0,1,4,2,11,0,1,0,0,0,0,0,1,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/27,40,0,0,0,0,0,0,0,0,1,0,4,0,8,2,0,0,1,0,0,0,2,1,0,0,0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5
2021/9/28,54,0,0,0,1,0,0,0,0,0,1,1,1,17,6,1,0,0,0,0,1,1,0,4,2,1,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/29,43,0,0,0,0,0,0,0,0,1,0,0,7,12,3,0,0,0,1,0,0,0,0,2,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2021/9/30,35,0,1,0,0,0,0,0,0,0,0,3,1,14,3,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021/10/1,33,0,0,0,0,0,0,0,0,1,0,1,1,13,3,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5
2021/10/2,14,0,0,0,0,0,0,0,1,0,0,0,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/10/3,26,0,0,0,0,0,0,0,0,0,0,2,0,6,4,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
2021/10/4,33,1,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,2,1,0,1,1,6,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,4
2021/10/5,30,0,2,0,0,0,0,0,0,0,1,2,1,10,5,0,0,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/10/6,37,1,0,0,0,0,0,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
2021/10/7,46,0,0,1,0,0,0,0,1,0,0,2,0,18,4,0,0,0,0,0,0,0,0,1,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/10/8,25,0,0,0,0,1,0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021/10/9,14,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/10,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4
2021/10/11,27,0,0,0,0,0,0,1,0,0,1,3,3,10,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021/10/12,34,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,1,0,0,0,0,0,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021/10/13,31,0,0,0,0,0,0,0,0,0,0,3,1,12,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6
2021/10/14,26,0,0,0,1,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2021/10/15,14,0,0,0,0,0,0,0,0,0,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/16,11,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/10/17,18,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2021/10/18,25,0,0,0,0,0,0,0,0,0,1,2,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/19,11,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/10/20,16,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2021/10/21,10,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22,8,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/10/24,8,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/25,14,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/10/26,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27,9,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/10/28,16,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29,8,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/30,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2021/10/31,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/11/1,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/11/2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021/11/3,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2021/11/4,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/11/5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/7,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
